Worried,Healthy,Fewfood,Skipped,Ateless,Runout,Hungry,Whlday,WT,wtperson,Urban,Region,country,wave,hhid
,,,,,,,,21192.898,NA,0,3025,3,14,12558
,,,,,,,,21192.898,NA,0,3025,3,15,12558
,,,,,,,,21192.898,NA,0,3025,3,16,12558
0,0,0,0,0,0,0,0,21516.762,NA,0,3025,3,0,12559
,,,0,,0,,0,21930.705,NA,0,3025,3,5,12559
,,,,,,,,21930.705,NA,0,3025,3,7,12559
0,1,1,0,1,0,0,0,21930.705,NA,0,3025,3,8,12559
,,,,,,,,21930.705,NA,0,3025,3,9,12559
,,,,,,,,21930.705,NA,0,3025,3,10,12559
0,1,0,0,1,0,0,0,21930.705,NA,0,3025,3,11,12559
,,,,,,,,21930.705,NA,0,3025,3,12,12559
,,,,,,,,21930.705,NA,0,3025,3,13,12559
,,,,,,,,21930.705,NA,0,3025,3,14,12559
,,,,,,,,21930.705,NA,0,3025,3,15,12559
,,,,,,,,21930.705,NA,0,3025,3,16,12559
0,0,0,0,0,0,0,0,23622.064,NA,0,3025,3,0,12563
,,,0,,0,,0,23061.408,NA,0,3025,3,5,12563
0,0,0,0,0,0,0,0,23061.408,NA,0,3025,3,6,12563
,,,,,,,,23061.408,NA,0,3025,3,7,12563
0,0,0,0,0,0,0,0,23061.408,NA,0,3025,3,8,12563
,,,,,,,,23061.408,NA,0,3025,3,9,12563
,,,,,,,,23061.408,NA,0,3025,3,10,12563
0,0,0,0,0,0,0,0,23061.408,NA,0,3025,3,11,12563
,,,,,,,,23061.408,NA,0,3025,3,12,12563
,,,,,,,,23061.408,NA,0,3025,3,13,12563
,,,,,,,,23061.408,NA,0,3025,3,14,12563
,,,,,,,,23061.408,NA,0,3025,3,15,12563
,,,,,,,,23061.408,NA,0,3025,3,16,12563
0,0,0,0,0,0,0,0,31466.494,NA,0,3025,3,0,12565
,,,0,,1,,0,36099.434,NA,0,3025,3,5,12565
1,0,0,0,0,0,1,0,36099.434,NA,0,3025,3,6,12565
,,,,,,,,36099.434,NA,0,3025,3,7,12565
0,0,0,1,1,0,1,0,36099.434,NA,0,3025,3,8,12565
,,,,,,,,36099.434,NA,0,3025,3,9,12565
,,,,,,,,36099.434,NA,0,3025,3,10,12565
1,1,0,0,0,1,1,0,36099.434,NA,0,3025,3,11,12565
,,,,,,,,36099.434,NA,0,3025,3,12,12565
,,,,,,,,36099.434,NA,0,3025,3,13,12565
,,,,,,,,36099.434,NA,0,3025,3,14,12565
,,,,,,,,36099.434,NA,0,3025,3,15,12565
,,,,,,,,36099.434,NA,0,3025,3,16,12565
0,0,0,0,0,0,0,0,37057.656,NA,0,3025,3,0,12566
,,,0,,0,,0,40196.766,NA,0,3025,3,5,12566
0,0,0,0,0,0,0,0,40196.766,NA,0,3025,3,6,12566
,,,,,,,,40196.766,NA,0,3025,3,7,12566
0,0,0,0,0,0,0,0,40196.766,NA,0,3025,3,8,12566
,,,,,,,,40196.766,NA,0,3025,3,9,12566
,,,,,,,,40196.766,NA,0,3025,3,10,12566
0,0,0,0,0,0,0,0,40196.766,NA,0,3025,3,11,12566
,,,,,,,,40196.766,NA,0,3025,3,12,12566
,,,,,,,,40196.766,NA,0,3025,3,13,12566
,,,,,,,,40196.766,NA,0,3025,3,14,12566
,,,,,,,,40196.766,NA,0,3025,3,15,12566
,,,,,,,,40196.766,NA,0,3025,3,16,12566
0,0,0,0,1,0,0,0,38707.91,NA,0,3025,3,0,12567
,,,0,,0,,0,42376.625,NA,0,3025,3,5,12567
,,,,,,,,42376.625,NA,0,3025,3,7,12567
1,1,1,1,1,1,1,0,42376.625,NA,0,3025,3,8,12567
,,,,,,,,42376.625,NA,0,3025,3,9,12567
,,,,,,,,42376.625,NA,0,3025,3,10,12567
0,0,0,1,1,0,1,1,42376.625,NA,0,3025,3,11,12567
,,,,,,,,42376.625,NA,0,3025,3,12,12567
,,,,,,,,42376.625,NA,0,3025,3,13,12567
,,,,,,,,42376.625,NA,0,3025,3,14,12567
,,,,,,,,42376.625,NA,0,3025,3,15,12567
,,,,,,,,42376.625,NA,0,3025,3,16,12567
0,0,0,0,0,0,0,0,45207.012,NA,0,3025,3,0,12568
,,,0,,0,,0,49712.41,NA,0,3025,3,5,12568
,,,,,,,,49712.41,NA,0,3025,3,7,12568
,,,,,,,,49712.41,NA,0,3025,3,10,12568
0,0,0,0,0,0,0,0,49712.41,NA,0,3025,3,11,12568
,,,,,,,,49712.41,NA,0,3025,3,12,12568
,,,,,,,,49712.41,NA,0,3025,3,13,12568
0,0,0,0,0,0,0,0,13429.39,NA,0,3026,3,0,12581
,,,0,,0,,0,17880.904,NA,0,3026,3,5,12581
0,1,0,0,1,0,0,0,17880.904,NA,0,3026,3,6,12581
,,,,,,,,17880.904,NA,0,3026,3,7,12581
0,1,0,0,0,0,0,0,17880.904,NA,0,3026,3,8,12581
,,,,,,,,17880.904,NA,0,3026,3,9,12581
,,,,,,,,17880.904,NA,0,3026,3,10,12581
0,0,0,0,0,0,0,0,17880.904,NA,0,3026,3,11,12581
,,,,,,,,17880.904,NA,0,3026,3,12,12581
,,,,,,,,17880.904,NA,0,3026,3,13,12581
,,,,,,,,17880.904,NA,0,3026,3,14,12581
,,,,,,,,17880.904,NA,0,3026,3,15,12581
0,0,0,0,0,0,0,0,8819.3643,NA,0,3026,3,0,12584
,,,0,,0,,0,12211.917,NA,0,3026,3,5,12584
1,1,1,0,1,0,0,0,12211.917,NA,0,3026,3,8,12584
,,,,,,,,12211.917,NA,0,3026,3,9,12584
,,,,,,,,12211.917,NA,0,3026,3,10,12584
0,1,1,0,0,0,0,0,12211.917,NA,0,3026,3,11,12584
,,,,,,,,12211.917,NA,0,3026,3,13,12584
,,,,,,,,12211.917,NA,0,3026,3,14,12584
0,0,0,0,0,0,0,0,29092.449,NA,0,3026,3,0,12586
,,,1,,1,,0,29092.449,NA,0,3026,3,5,12586
0,0,0,0,0,0,0,0,14891.891,NA,0,3026,3,0,12589
,,,1,,0,,0,18622.078,NA,0,3026,3,5,12589
1,1,1,1,1,1,1,1,18622.078,NA,0,3026,3,6,12589
,,,,,,,,18622.078,NA,0,3026,3,7,12589
1,1,1,1,1,1,1,1,18622.078,NA,0,3026,3,8,12589
,,,,,,,,18622.078,NA,0,3026,3,9,12589
,,,,,,,,18622.078,NA,0,3026,3,10,12589
1,1,1,1,1,1,0,1,18622.078,NA,0,3026,3,11,12589
,,,,,,,,18622.078,NA,0,3026,3,12,12589
,,,,,,,,18622.078,NA,0,3026,3,13,12589
,,,,,,,,18622.078,NA,0,3026,3,14,12589
,,,,,,,,18622.078,NA,0,3026,3,15,12589
0,0,0,0,0,0,0,0,11223.804,NA,0,3026,3,0,12593
,,,0,,0,,0,13727.334,NA,0,3026,3,5,12593
0,1,1,1,0,0,0,0,13727.334,NA,0,3026,3,6,12593
,,,,,,,,13727.334,NA,0,3026,3,7,12593
0,1,1,1,1,0,0,0,13727.334,NA,0,3026,3,8,12593
,,,,,,,,13727.334,NA,0,3026,3,9,12593
,,,,,,,,13727.334,NA,0,3026,3,10,12593
0,0,0,1,0,0,0,0,13727.334,NA,0,3026,3,11,12593
,,,,,,,,13727.334,NA,0,3026,3,12,12593
,,,,,,,,13727.334,NA,0,3026,3,13,12593
,,,,,,,,13727.334,NA,0,3026,3,14,12593
,,,,,,,,13727.334,NA,0,3026,3,15,12593
,,,,,,,,13727.334,NA,0,3026,3,16,12593
0,1,0,0,0,0,0,0,5999.9556,NA,,3026,3,0,12596
,,,0,,0,,0,7055.0449,NA,,3026,3,5,12596
0,0,0,0,1,0,0,0,7055.0449,NA,,3026,3,6,12596
,,,,,,,,7055.0449,NA,,3026,3,7,12596
0,0,0,0,0,0,0,0,7055.0449,NA,,3026,3,8,12596
,,,,,,,,7055.0449,NA,,3026,3,9,12596
,,,,,,,,7055.0449,NA,,3026,3,10,12596
1,1,1,1,1,1,0,0,7055.0449,NA,,3026,3,11,12596
,,,,,,,,7055.0449,NA,,3026,3,12,12596
,,,,,,,,7055.0449,NA,,3026,3,13,12596
,,,,,,,,7055.0449,NA,,3026,3,14,12596
,,,,,,,,7055.0449,NA,,3026,3,15,12596
,,,,,,,,7055.0449,NA,,3026,3,16,12596
0,0,0,0,0,0,0,0,5747.8535,NA,,3026,3,0,12598
,,,0,,0,,0,6213.2051,NA,,3026,3,5,12598
0,1,0,0,0,0,0,0,6213.2051,NA,,3026,3,6,12598
,,,,,,,,6213.2051,NA,,3026,3,7,12598
0,0,0,0,0,0,0,0,6213.2051,NA,,3026,3,8,12598
,,,,,,,,6213.2051,NA,,3026,3,9,12598
,,,,,,,,6213.2051,NA,,3026,3,10,12598
0,0,0,0,0,0,0,0,6213.2051,NA,,3026,3,11,12598
,,,,,,,,6213.2051,NA,,3026,3,12,12598
,,,,,,,,6213.2051,NA,,3026,3,13,12598
,,,,,,,,6213.2051,NA,,3026,3,14,12598
,,,,,,,,6213.2051,NA,,3026,3,15,12598
,,,,,,,,6213.2051,NA,,3026,3,16,12598
0,0,0,0,0,0,0,0,7196.7446,NA,,3026,3,0,12601
,,,1,,1,,0,7060.4087,NA,,3026,3,5,12601
1,1,0,0,1,1,0,0,7060.4087,NA,,3026,3,6,12601
,,,,,,,,7060.4087,NA,,3026,3,7,12601
1,1,1,1,1,1,1,0,7060.4087,NA,,3026,3,8,12601
,,,,,,,,7060.4087,NA,,3026,3,9,12601
,,,,,,,,7060.4087,NA,,3026,3,10,12601
1,1,1,1,1,1,1,1,7060.4087,NA,,3026,3,11,12601
,,,,,,,,7060.4087,NA,,3026,3,12,12601
,,,,,,,,7060.4087,NA,,3026,3,13,12601
,,,,,,,,7060.4087,NA,,3026,3,14,12601
,,,,,,,,7060.4087,NA,,3026,3,15,12601
0,0,0,0,0,0,0,0,7960.9087,NA,,3026,3,0,12603
,,,1,,1,,0,7758.2432,NA,,3026,3,5,12603
1,1,1,1,1,1,1,0,7758.2432,NA,,3026,3,6,12603
,,,,,,,,7758.2432,NA,,3026,3,7,12603
1,1,1,1,1,0,0,0,7758.2432,NA,,3026,3,8,12603
,,,,,,,,7758.2432,NA,,3026,3,9,12603
,,,,,,,,7758.2432,NA,,3026,3,10,12603
1,1,1,1,1,1,0,0,7758.2432,NA,,3026,3,11,12603
,,,,,,,,7758.2432,NA,,3026,3,12,12603
,,,,,,,,7758.2432,NA,,3026,3,13,12603
,,,,,,,,7758.2432,NA,,3026,3,14,12603
,,,,,,,,7758.2432,NA,,3026,3,15,12603
,,,,,,,,7758.2432,NA,,3026,3,16,12603
0,0,0,0,0,0,0,0,7003.2441,NA,,3026,3,0,12604
,,,1,,1,,0,7716.0781,NA,,3026,3,5,12604
0,0,0,1,1,1,0,1,7716.0781,NA,,3026,3,6,12604
,,,,,,,,7716.0781,NA,,3026,3,7,12604
0,0,0,0,1,1,0,0,7716.0781,NA,,3026,3,8,12604
,,,,,,,,7716.0781,NA,,3026,3,9,12604
,,,,,,,,7716.0781,NA,,3026,3,10,12604
0,0,0,0,0,0,0,0,7716.0781,NA,,3026,3,11,12604
,,,,,,,,7716.0781,NA,,3026,3,12,12604
,,,,,,,,7716.0781,NA,,3026,3,13,12604
,,,,,,,,7716.0781,NA,,3026,3,14,12604
,,,,,,,,7716.0781,NA,,3026,3,15,12604
,,,,,,,,7716.0781,NA,,3026,3,16,12604
0,0,0,0,0,0,0,0,27572.311,NA,0,3026,3,0,12609
,,,1,,1,,1,41702.055,NA,0,3026,3,5,12609
1,1,1,1,1,1,1,1,41702.055,NA,0,3026,3,6,12609
,,,,,,,,41702.055,NA,0,3026,3,7,12609
1,1,1,1,1,1,1,1,41702.055,NA,0,3026,3,8,12609
,,,,,,,,41702.055,NA,0,3026,3,9,12609
,,,,,,,,41702.055,NA,0,3026,3,10,12609
1,1,1,0,1,1,1,0,41702.055,NA,0,3026,3,11,12609
,,,,,,,,41702.055,NA,0,3026,3,12,12609
,,,,,,,,41702.055,NA,0,3026,3,13,12609
,,,,,,,,41702.055,NA,0,3026,3,14,12609
,,,,,,,,41702.055,NA,0,3026,3,15,12609
,,,,,,,,41702.055,NA,0,3026,3,16,12609
0,0,0,0,0,0,0,0,22351.271,NA,0,3026,3,0,12615
,,,1,,0,,0,29782.42,NA,0,3026,3,5,12615
0,1,1,1,1,0,0,0,29782.42,NA,0,3026,3,6,12615
,,,,,,,,29782.42,NA,0,3026,3,7,12615
0,0,0,0,0,0,0,0,29782.42,NA,0,3026,3,8,12615
,,,,,,,,29782.42,NA,0,3026,3,9,12615
,,,,,,,,29782.42,NA,0,3026,3,10,12615
0,1,1,0,1,0,0,0,29782.42,NA,0,3026,3,11,12615
,,,,,,,,29782.42,NA,0,3026,3,12,12615
,,,,,,,,29782.42,NA,0,3026,3,13,12615
,,,,,,,,29782.42,NA,0,3026,3,14,12615
,,,,,,,,29782.42,NA,0,3026,3,15,12615
0,0,0,0,0,0,0,0,10675.69,NA,0,3026,3,0,12623
,,,1,,1,,1,17787.283,NA,0,3026,3,5,12623
0,0,0,0,0,0,0,0,17787.283,NA,0,3026,3,6,12623
,,,,,,,,17787.283,NA,0,3026,3,7,12623
1,1,1,0,1,0,1,0,17787.283,NA,0,3026,3,8,12623
,,,,,,,,17787.283,NA,0,3026,3,9,12623
,,,,,,,,17787.283,NA,0,3026,3,10,12623
0,1,1,0,1,0,0,0,17787.283,NA,0,3026,3,11,12623
,,,,,,,,17787.283,NA,0,3026,3,12,12623
,,,,,,,,17787.283,NA,0,3026,3,13,12623
,,,,,,,,17787.283,NA,0,3026,3,14,12623
,,,,,,,,17787.283,NA,0,3026,3,15,12623
,,,,,,,,17787.283,NA,0,3026,3,16,12623
0,0,0,0,0,0,0,0,35107.852,NA,,3026,3,0,12625
,,,1,,1,,0,33903.078,NA,,3026,3,5,12625
1,1,1,1,1,1,1,1,33903.078,NA,,3026,3,6,12625
,,,,,,,,33903.078,NA,,3026,3,7,12625
0,1,1,1,1,1,1,1,33903.078,NA,,3026,3,8,12625
,,,,,,,,33903.078,NA,,3026,3,9,12625
,,,,,,,,33903.078,NA,,3026,3,10,12625
1,1,1,1,1,1,1,0,33903.078,NA,,3026,3,11,12625
,,,,,,,,33903.078,NA,,3026,3,12,12625
,,,,,,,,33903.078,NA,,3026,3,13,12625
,,,,,,,,33903.078,NA,,3026,3,14,12625
,,,,,,,,33903.078,NA,,3026,3,15,12625
0,0,0,0,0,0,0,0,29508.768,NA,,3026,3,0,12627
,,,1,,1,,0,30411.953,NA,,3026,3,5,12627
1,1,1,1,1,1,0,0,30411.953,NA,,3026,3,6,12627
,,,,,,,,30411.953,NA,,3026,3,7,12627
1,1,1,1,1,1,1,1,30411.953,NA,,3026,3,8,12627
,,,,,,,,30411.953,NA,,3026,3,9,12627
,,,,,,,,30411.953,NA,,3026,3,10,12627
1,1,1,1,1,1,1,0,30411.953,NA,,3026,3,11,12627
,,,,,,,,30411.953,NA,,3026,3,12,12627
,,,,,,,,30411.953,NA,,3026,3,13,12627
,,,,,,,,30411.953,NA,,3026,3,14,12627
,,,,,,,,30411.953,NA,,3026,3,15,12627
,,,,,,,,30411.953,NA,,3026,3,16,12627
0,0,0,0,0,0,0,0,32476.074,NA,,3026,3,0,12628
,,,0,,0,,0,32561.484,NA,,3026,3,5,12628
1,0,1,1,1,1,0,0,32561.484,NA,,3026,3,6,12628
,,,,,,,,32561.484,NA,,3026,3,7,12628
1,1,1,1,0,1,1,0,32561.484,NA,,3026,3,8,12628
,,,,,,,,32561.484,NA,,3026,3,9,12628
,,,,,,,,32561.484,NA,,3026,3,10,12628
1,1,1,0,1,1,0,0,32561.484,NA,,3026,3,11,12628
,,,,,,,,32561.484,NA,,3026,3,12,12628
,,,,,,,,32561.484,NA,,3026,3,13,12628
,,,,,,,,32561.484,NA,,3026,3,14,12628
,,,,,,,,32561.484,NA,,3026,3,15,12628
0,1,0,0,0,0,0,0,34348.5,NA,,3026,3,0,12629
,,,0,,0,,0,45096.27,NA,,3026,3,5,12629
0,0,0,0,0,1,0,0,45096.27,NA,,3026,3,6,12629
,,,,,,,,45096.27,NA,,3026,3,7,12629
0,0,0,0,0,0,0,0,45096.27,NA,,3026,3,8,12629
,,,,,,,,45096.27,NA,,3026,3,9,12629
,,,,,,,,45096.27,NA,,3026,3,10,12629
0,0,0,0,0,0,0,0,45096.27,NA,,3026,3,11,12629
,,,,,,,,45096.27,NA,,3026,3,12,12629
,,,,,,,,45096.27,NA,,3026,3,13,12629
,,,,,,,,45096.27,NA,,3026,3,14,12629
,,,,,,,,45096.27,NA,,3026,3,15,12629
,,,,,,,,45096.27,NA,,3026,3,16,12629
0,0,0,0,0,0,0,0,28224.684,NA,,3026,3,0,12631
,,,1,,1,,0,29662.85,NA,,3026,3,5,12631
1,1,1,1,1,0,1,0,29662.85,NA,,3026,3,6,12631
,,,,,,,,29662.85,NA,,3026,3,7,12631
1,1,1,1,1,1,1,0,29662.85,NA,,3026,3,8,12631
,,,,,,,,29662.85,NA,,3026,3,9,12631
,,,,,,,,29662.85,NA,,3026,3,10,12631
0,0,0,0,0,0,0,0,29662.85,NA,,3026,3,11,12631
,,,,,,,,29662.85,NA,,3026,3,12,12631
,,,,,,,,29662.85,NA,,3026,3,13,12631
,,,,,,,,29662.85,NA,,3026,3,14,12631
,,,,,,,,29662.85,NA,,3026,3,15,12631
,,,,,,,,29662.85,NA,,3026,3,16,12631
0,0,0,0,0,0,0,0,32388.549,NA,,3026,3,0,12632
,,,1,,1,,0,29298.938,NA,,3026,3,5,12632
1,1,1,1,1,1,0,0,29298.938,NA,,3026,3,6,12632
,,,,,,,,29298.938,NA,,3026,3,7,12632
1,1,1,1,1,1,1,0,29298.938,NA,,3026,3,8,12632
,,,,,,,,29298.938,NA,,3026,3,9,12632
,,,,,,,,29298.938,NA,,3026,3,10,12632
1,1,1,1,1,1,1,0,29298.938,NA,,3026,3,11,12632
,,,,,,,,29298.938,NA,,3026,3,12,12632
,,,,,,,,29298.938,NA,,3026,3,13,12632
,,,,,,,,29298.938,NA,,3026,3,14,12632
,,,,,,,,29298.938,NA,,3026,3,15,12632
,,,,,,,,29298.938,NA,,3026,3,16,12632
0,0,0,0,0,0,0,0,30415.527,NA,,3026,3,0,12633
,,,1,,1,,1,36160.824,NA,,3026,3,5,12633
1,1,1,0,1,1,0,0,36160.824,NA,,3026,3,6,12633
,,,,,,,,36160.824,NA,,3026,3,7,12633
1,1,1,1,1,1,1,0,36160.824,NA,,3026,3,8,12633
,,,,,,,,36160.824,NA,,3026,3,9,12633
,,,,,,,,36160.824,NA,,3026,3,10,12633
1,1,1,1,1,1,0,0,36160.824,NA,,3026,3,11,12633
,,,,,,,,36160.824,NA,,3026,3,12,12633
,,,,,,,,36160.824,NA,,3026,3,13,12633
,,,,,,,,36160.824,NA,,3026,3,14,12633
,,,,,,,,36160.824,NA,,3026,3,15,12633
0,1,1,0,0,0,0,0,67829.242,NA,0,3026,3,0,12638
,,,1,,1,,1,94039.961,NA,0,3026,3,5,12638
1,1,1,1,1,1,1,1,94039.961,NA,0,3026,3,6,12638
,,,,,,,,94039.961,NA,0,3026,3,7,12638
1,1,1,1,1,1,1,1,94039.961,NA,0,3026,3,8,12638
,,,,,,,,94039.961,NA,0,3026,3,9,12638
,,,,,,,,94039.961,NA,0,3026,3,10,12638
1,0,0,1,1,1,1,1,94039.961,NA,0,3026,3,11,12638
,,,,,,,,94039.961,NA,0,3026,3,12,12638
,,,,,,,,94039.961,NA,0,3026,3,13,12638
,,,,,,,,94039.961,NA,0,3026,3,14,12638
,,,,,,,,94039.961,NA,0,3026,3,15,12638
,,,,,,,,94039.961,NA,0,3026,3,16,12638
0,1,0,0,0,0,0,0,49684.207,NA,0,3026,3,0,12639
,,,1,,1,,1,87021.867,NA,0,3026,3,5,12639
1,1,1,1,1,1,1,1,87021.867,NA,0,3026,3,6,12639
,,,,,,,,87021.867,NA,0,3026,3,7,12639
1,1,1,1,1,1,1,1,87021.867,NA,0,3026,3,8,12639
,,,,,,,,87021.867,NA,0,3026,3,9,12639
,,,,,,,,87021.867,NA,0,3026,3,10,12639
1,1,1,1,1,1,1,1,87021.867,NA,0,3026,3,11,12639
,,,,,,,,87021.867,NA,0,3026,3,12,12639
,,,,,,,,87021.867,NA,0,3026,3,13,12639
,,,,,,,,87021.867,NA,0,3026,3,14,12639
,,,,,,,,87021.867,NA,0,3026,3,15,12639
,,,,,,,,87021.867,NA,0,3026,3,16,12639
0,1,1,0,0,0,0,0,57938.871,NA,0,3026,3,0,12640
,,,1,,1,,1,85445.195,NA,0,3026,3,5,12640
0,1,1,1,1,0,0,0,85445.195,NA,0,3026,3,6,12640
,,,,,,,,85445.195,NA,0,3026,3,7,12640
0,0,0,0,0,0,0,0,85445.195,NA,0,3026,3,8,12640
,,,,,,,,85445.195,NA,0,3026,3,9,12640
,,,,,,,,85445.195,NA,0,3026,3,10,12640
0,1,1,1,1,0,1,0,85445.195,NA,0,3026,3,11,12640
,,,,,,,,85445.195,NA,0,3026,3,12,12640
,,,,,,,,85445.195,NA,0,3026,3,13,12640
,,,,,,,,85445.195,NA,0,3026,3,14,12640
,,,,,,,,85445.195,NA,0,3026,3,15,12640
,,,,,,,,85445.195,NA,0,3026,3,16,12640
0,0,0,0,0,0,0,0,18577.332,NA,0,3026,3,0,12645
,,,1,,1,,0,30172.703,NA,0,3026,3,5,12645
0,1,1,0,0,0,0,0,30172.703,NA,0,3026,3,6,12645
,,,,,,,,30172.703,NA,0,3026,3,7,12645
0,0,0,0,0,0,0,0,30172.703,NA,0,3026,3,8,12645
,,,,,,,,30172.703,NA,0,3026,3,9,12645
,,,,,,,,30172.703,NA,0,3026,3,10,12645
0,0,0,0,0,0,0,0,30172.703,NA,0,3026,3,11,12645
,,,,,,,,30172.703,NA,0,3026,3,12,12645
,,,,,,,,30172.703,NA,0,3026,3,13,12645
,,,,,,,,30172.703,NA,0,3026,3,14,12645
,,,,,,,,30172.703,NA,0,3026,3,15,12645
,,,,,,,,30172.703,NA,0,3026,3,16,12645
0,0,0,0,0,0,0,0,32847.441,NA,0,3026,3,0,12651
,,,1,,0,,0,32847.441,NA,0,3026,3,5,12651
0,0,0,0,0,0,0,0,24656.66,NA,0,3026,3,0,12653
,,,1,,1,,1,26394.258,NA,0,3026,3,5,12653
1,1,1,1,1,1,0,0,26394.258,NA,0,3026,3,6,12653
,,,,,,,,26394.258,NA,0,3026,3,7,12653
1,1,1,1,0,0,0,0,26394.258,NA,0,3026,3,8,12653
,,,,,,,,26394.258,NA,0,3026,3,9,12653
,,,,,,,,26394.258,NA,0,3026,3,10,12653
1,1,1,1,0,1,1,0,26394.258,NA,0,3026,3,11,12653
,,,,,,,,26394.258,NA,0,3026,3,12,12653
,,,,,,,,26394.258,NA,0,3026,3,13,12653
,,,,,,,,26394.258,NA,0,3026,3,14,12653
,,,,,,,,26394.258,NA,0,3026,3,15,12653
0,0,1,0,1,0,0,0,11249.769,NA,0,3026,3,0,12656
,,,1,,1,,1,12993.775,NA,0,3026,3,5,12656
1,1,1,1,1,0,1,1,12993.775,NA,0,3026,3,6,12656
1,1,1,1,1,1,1,1,12993.775,NA,0,3026,3,8,12656
,,,,,,,,12993.775,NA,0,3026,3,9,12656
,,,,,,,,12993.775,NA,0,3026,3,10,12656
0,1,1,1,1,1,1,1,12993.775,NA,0,3026,3,11,12656
,,,,,,,,12993.775,NA,0,3026,3,12,12656
,,,,,,,,12993.775,NA,0,3026,3,13,12656
,,,,,,,,12993.775,NA,0,3026,3,14,12656
,,,,,,,,12993.775,NA,0,3026,3,15,12656
0,0,0,0,0,0,0,0,6753.4038,NA,0,3026,3,0,12660
,,,1,,1,,0,11126.014,NA,0,3026,3,5,12660
1,1,1,1,1,1,1,1,11126.014,NA,0,3026,3,6,12660
,,,,,,,,11126.014,NA,0,3026,3,7,12660
1,1,1,1,1,1,1,1,11126.014,NA,0,3026,3,8,12660
,,,,,,,,11126.014,NA,0,3026,3,9,12660
,,,,,,,,11126.014,NA,0,3026,3,10,12660
1,1,1,1,1,0,1,1,11126.014,NA,0,3026,3,11,12660
,,,,,,,,11126.014,NA,0,3026,3,12,12660
,,,,,,,,11126.014,NA,0,3026,3,13,12660
,,,,,,,,11126.014,NA,0,3026,3,14,12660
,,,,,,,,11126.014,NA,0,3026,3,15,12660
0,0,0,0,0,0,0,0,9726.0938,NA,0,3026,3,0,12663
,,,0,,1,,0,13339.884,NA,0,3026,3,5,12663
1,1,1,1,0,0,0,0,13339.884,NA,0,3026,3,6,12663
,,,,,,,,13339.884,NA,0,3026,3,7,12663
0,0,0,0,0,0,0,0,13339.884,NA,0,3026,3,8,12663
,,,,,,,,13339.884,NA,0,3026,3,9,12663
,,,,,,,,13339.884,NA,0,3026,3,10,12663
0,0,0,0,0,0,0,0,13339.884,NA,0,3026,3,11,12663
,,,,,,,,13339.884,NA,0,3026,3,12,12663
,,,,,,,,13339.884,NA,0,3026,3,13,12663
,,,,,,,,13339.884,NA,0,3026,3,14,12663
,,,,,,,,13339.884,NA,0,3026,3,15,12663
0,0,0,0,0,0,0,0,12312.65,NA,0,3026,3,0,12665
,,,0,,0,,0,17046.59,NA,0,3026,3,5,12665
1,1,1,1,1,0,0,0,17046.59,NA,0,3026,3,6,12665
,,,,,,,,17046.59,NA,0,3026,3,7,12665
0,0,0,0,0,0,0,0,23505.785,NA,0,3026,3,0,12666
,,,1,,1,,0,31003.828,NA,0,3026,3,5,12666
1,1,1,1,1,1,0,0,31003.828,NA,0,3026,3,6,12666
,,,,,,,,31003.828,NA,0,3026,3,7,12666
1,1,1,1,1,1,1,1,31003.828,NA,0,3026,3,8,12666
,,,,,,,,31003.828,NA,0,3026,3,9,12666
,,,,,,,,31003.828,NA,0,3026,3,10,12666
0,0,1,1,0,1,1,1,31003.828,NA,0,3026,3,11,12666
,,,,,,,,31003.828,NA,0,3026,3,12,12666
,,,,,,,,31003.828,NA,0,3026,3,13,12666
,,,,,,,,31003.828,NA,0,3026,3,14,12666
,,,,,,,,31003.828,NA,0,3026,3,15,12666
,,,,,,,,31003.828,NA,0,3026,3,16,12666
0,0,0,0,0,0,0,0,18179.301,NA,0,3026,3,0,12668
,,,1,,1,,0,19958.332,NA,0,3026,3,5,12668
1,1,1,1,0,1,1,0,19958.332,NA,0,3026,3,6,12668
,,,,,,,,19958.332,NA,0,3026,3,7,12668
0,1,1,0,1,1,1,0,19958.332,NA,0,3026,3,8,12668
,,,,,,,,19958.332,NA,0,3026,3,9,12668
,,,,,,,,19958.332,NA,0,3026,3,10,12668
1,1,1,0,0,0,0,0,19958.332,NA,0,3026,3,11,12668
,,,,,,,,19958.332,NA,0,3026,3,12,12668
,,,,,,,,19958.332,NA,0,3026,3,13,12668
,,,,,,,,19958.332,NA,0,3026,3,14,12668
,,,,,,,,19958.332,NA,0,3026,3,15,12668
0,0,0,0,0,0,0,0,10516.864,NA,0,3026,3,0,12669
,,,1,,0,,0,16234.934,NA,0,3026,3,5,12669
0,0,1,0,0,0,0,0,16234.934,NA,0,3026,3,6,12669
,,,,,,,,16234.934,NA,0,3026,3,7,12669
1,1,1,1,0,0,1,0,16234.934,NA,0,3026,3,8,12669
,,,,,,,,16234.934,NA,0,3026,3,9,12669
,,,,,,,,16234.934,NA,0,3026,3,10,12669
0,1,1,0,0,1,0,0,16234.934,NA,0,3026,3,11,12669
,,,,,,,,16234.934,NA,0,3026,3,12,12669
,,,,,,,,16234.934,NA,0,3026,3,13,12669
,,,,,,,,16234.934,NA,0,3026,3,14,12669
,,,,,,,,16234.934,NA,0,3026,3,15,12669
0,0,0,0,0,0,0,0,16181.804,NA,0,3026,3,0,12672
,,,1,,0,,0,16425.848,NA,0,3026,3,5,12672
1,1,1,1,1,1,0,0,16425.848,NA,0,3026,3,6,12672
